"AreaName","State","edu.total","edu.males","edu.females","m_no_school","m_hs","m_bs","m_ms","m_phd","f_no_school","f_hs","f_bs","f_ms","f_phd","year","cause","amt_death","AADR"
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"All Causes",146475,674.6
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Chronic liver disease and cirrhosis",1498,6.8
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2013,"Kidney Disease",2285,9.69
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2008,"All Causes",148698,693.7
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2006,"All Causes",148806,713.7
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2005,"Parkinsons disease",805,3.88
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Essential hypertension and hypertensive renal disease",2069,8.97
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"CLRD",7034,31.06
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Cancer",35216,164.23
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"All Causes",147680,698.9
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Essential hypertension and hypertensive renal disease",2048,9.11
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2005,"All Causes",152427,738
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2004,"Unintentional Injuries",4530,22.85
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2003,"Parkinsons disease",734,3.61
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2008,"Essential hypertension and hypertensive renal disease",1850,8.46
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"CLRD",6740,31.42
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"Chronic liver disease and cirrhosis",1308,6.27
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Influenza and pneumonia",4915,21.36
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2008,"Alzheimers disease",2303,10.31
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Parkinsons disease",964,4.46
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Stroke",6213,27.91
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Homicide",898,4.61
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2004,"Cancer",36100,177.77
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Parkinsons disease",1033,4.63
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2008,"Kidney Disease",2394,11.06
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"Stroke",6139,26.59
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2008,"Homicide",882,4.59
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2008,"Influenza and pneumonia",4609,21.04
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2000,"Unintentional Injuries",4244,22.04
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Stroke",6254,27.57
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"All Causes",148991,652.1
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"Homicide",840,4.4
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2001,"Septicemia",2308,11.68
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2008,"Diseases of Heart",49324,225.77
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2005,"Kidney Disease",2360,11.38
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"Chronic liver disease and cirrhosis",1507,6.71
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"Diabetes",3715,17.73
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"Parkinsons disease",878,4.14
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"All Causes",146432,665.5
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2001,"Cancer",36975,188.42
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2003,"CLRD",6709,33.27
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2000,"Pneumonitis due to solids and liquids",613,3.11
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,1999,"Unintentional Injuries",4797,25.15
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Diseases of Heart",47283,213.22
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"Suicide",1396,7.05
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2013,"Stroke",6176,26.26
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"Stroke",6160,28.82
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2000,"Cancer",37198,192.22
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"Kidney Disease",2240,9.76
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2008,"Pneumonitis due to solids and liquids",726,3.31
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2000,"CLRD",6784,34.89
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2000,"Essential hypertension and hypertensive renal disease",1341,6.87
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2000,"Septicemia",2305,11.84
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"CLRD",6963,31.49
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Kidney Disease",2197,9.72
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Alzheimers disease",2396,10.51
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2002,"Diabetes",3934,19.74
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2001,"Homicide",2818,14.58
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Chronic liver disease and cirrhosis",1296,6.05
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Homicide",830,4.25
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Alzheimers disease",2563,10.82
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2002,"Alzheimers disease",1803,8.85
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Influenza and pneumonia",4642,20.64
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2013,"Alzheimers disease",2556,10.42
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2013,"All Causes",150919,649.3
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2005,"Septicemia",2277,11.02
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"Kidney Disease",2387,11.21
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2006,"Homicide",962,5.01
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Influenza and pneumonia",4527,20.54
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2001,"Suicide",1253,6.48
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Parkinsons disease",972,4.47
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Kidney Disease",2439,11
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Essential hypertension and hypertensive renal disease",1912,8.65
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2002,"Kidney Disease",2465,12.28
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Pneumonitis due to solids and liquids",702,3.15
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2007,"Unintentional Injuries",5160,25.65
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2001,"Chronic liver disease and cirrhosis",1488,7.61
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2013,"Essential hypertension and hypertensive renal disease",2269,9.51
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2004,"All Causes",152681,748.4
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Septicemia",2210,10.09
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2003,"Septicemia",2114,10.45
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Diabetes",3988,17.98
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"Essential hypertension and hypertensive renal disease",2001,8.55
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2002,"Unintentional Injuries",4663,23.85
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"Homicide",730,3.74
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2002,"Pneumonitis due to solids and liquids",753,3.72
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"Diabetes",4010,17.68
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"CLRD",6847,31.44
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2000,"All Causes",158203,813.6
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2001,"Unintentional Injuries",4982,25.65
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2001,"Influenza and pneumonia",5085,25.47
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,1999,"Homicide",969,5.09
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2002,"Suicide",1228,6.31
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Pneumonitis due to solids and liquids",756,3.33
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2002,"Essential hypertension and hypertensive renal disease",1416,7.03
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2013,"Unintentional Injuries",5927,27.75
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Diabetes",3642,16.65
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2004,"Parkinsons disease",735,3.58
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Cancer",35431,163.14
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Suicide",1417,7.01
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2000,"Influenza and pneumonia",5201,26.5
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2004,"Alzheimers disease",1989,9.53
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Unintentional Injuries",5537,26.4
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2011,"Septicemia",2210,9.89
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2009,"Homicide",840,4.35
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"Alzheimers disease",2640,10.93
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Chronic liver disease and cirrhosis",1434,6.58
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2012,"Cancer",35882,159.44
"New York","NY",13435795,6364439,7071356,113445,1736806,1250857,571912,109907,134802,1852088,1353220,861384,83190,2010,"Diseases of Heart",44981,199.95
"North Carolina","NC",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Cancer",17318,191.39
"North Carolina","NC",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2000,"Alzheimers disease",1725,24.29
"North Carolina","NC",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Alzheimers disease",2265,27.34
